nodelist,protein_product_glut,
11091,1.63E-09,
5610,1.63E-09,
10134,1.63E-09,
55802,1.62E-09,
5795,1.62E-09,
5521,1.62E-09,
23133,1.62E-09,
406951,1.62E-09,
7023,1.62E-09,
3603,1.61E-09,
2056,1.61E-09,
10616,1.61E-09,
79784,1.61E-09,
23513,1.61E-09,
11190,1.61E-09,
2778,1.60E-09,
4831,1.60E-09,
55503,1.60E-09,
8312,1.60E-09,
10040,1.60E-09,
406950,1.59E-09,
93974,1.59E-09,
84197,1.59E-09,
84861,1.59E-09,
6646,1.59E-09,
2071,1.59E-09,
3655,1.58E-09,
3356,1.58E-09,
3689,1.58E-09,
11075,1.58E-09,
84273,1.58E-09,
84659,1.57E-09,
2194,1.57E-09,
501,1.57E-09,
27338,1.57E-09,
6207,1.56E-09,
4170,1.56E-09,
83667,1.56E-09,
10189,1.56E-09,
9025,1.56E-09,
6908,1.56E-09,
5034,1.55E-09,
219736,1.55E-09,
6886,1.55E-09,
9045,1.54E-09,
2896,1.54E-09,
2281,1.54E-09,
65057,1.54E-09,
23586,1.54E-09,
10928,1.54E-09,
23476,1.54E-09,
4217,1.53E-09,
6850,1.53E-09,
6187,1.53E-09,
11267,1.53E-09,
10381,1.52E-09,
55781,1.52E-09,
6331,1.52E-09,
55666,1.52E-09,
8604,1.52E-09,
6624,1.52E-09,
6511,1.52E-09,
22948,1.52E-09,
2243,1.52E-09,
7324,1.51E-09,
10142,1.51E-09,
5931,1.51E-09,
336,1.51E-09,
10728,1.51E-09,
1031,1.51E-09,
10539,1.51E-09,
3925,1.50E-09,
90850,1.50E-09,
23171,1.50E-09,
8148,1.50E-09,
5366,1.50E-09,
84978,1.50E-09,
5702,1.49E-09,
9532,1.49E-09,
26227,1.49E-09,
10569,1.48E-09,
7321,1.48E-09,
23557,1.48E-09,
57505,1.48E-09,
5292,1.48E-09,
10464,1.48E-09,
7421,1.48E-09,
4086,1.48E-09,
9094,1.48E-09,
7517,1.47E-09,
3598,1.47E-09,
5928,1.47E-09,
9456,1.47E-09,
9688,1.47E-09,
200958,1.46E-09,
5903,1.46E-09,
10630,1.46E-09,
10519,1.46E-09,
26051,1.45E-09,
5290,1.45E-09,
1948,1.45E-09,
6158,1.45E-09,
4678,1.45E-09,
23521,1.45E-09,
6132,1.45E-09,
2915,1.45E-09,
7473,1.45E-09,
4856,1.44E-09,
6868,1.44E-09,
9782,1.44E-09,
23788,1.43E-09,
834,1.43E-09,
5169,1.43E-09,
84447,1.43E-09,
5080,1.43E-09,
54623,1.43E-09,
29969,1.43E-09,
60468,1.43E-09,
1012,1.42E-09,
221,1.42E-09,
6613,1.42E-09,
57187,1.40E-09,
5196,1.40E-09,
6636,1.40E-09,
830,1.39E-09,
9112,1.39E-09,
2627,1.39E-09,
6303,1.39E-09,
55163,1.39E-09,
28952,1.39E-09,
1520,1.39E-09,
23107,1.39E-09,
6839,1.39E-09,
3976,1.39E-09,
687,1.38E-09,
2773,1.38E-09,
7178,1.38E-09,
56928,1.38E-09,
440275,1.38E-09,
2280,1.37E-09,
283,1.37E-09,
84081,1.37E-09,
407024,1.37E-09,
58,1.37E-09,
3141,1.37E-09,
10401,1.37E-09,
1759,1.36E-09,
11035,1.36E-09,
566,1.36E-09,
23122,1.36E-09,
117178,1.36E-09,
10527,1.36E-09,
399687,1.36E-09,
1277,1.36E-09,
10598,1.36E-09,
8848,1.35E-09,
8563,1.35E-09,
5705,1.35E-09,
19,1.35E-09,
2035,1.35E-09,
54438,1.35E-09,
5546,1.35E-09,
1139,1.35E-09,
5230,1.35E-09,
1613,1.35E-09,
407025,1.34E-09,
1676,1.34E-09,
8879,1.34E-09,
51400,1.34E-09,
10397,1.34E-09,
5564,1.34E-09,
1195,1.33E-09,
5009,1.33E-09,
23032,1.33E-09,
1173,1.33E-09,
1001,1.33E-09,
51720,1.33E-09,
50507,1.33E-09,
350,1.33E-09,
377630,1.33E-09,
3005,1.32E-09,
116173,1.32E-09,
5539,1.32E-09,
26747,1.32E-09,
80321,1.32E-09,
7088,1.32E-09,
5601,1.32E-09,
345,1.31E-09,
4985,1.31E-09,
4191,1.31E-09,
347688,1.31E-09,
7222,1.31E-09,
54984,1.31E-09,
632,1.31E-09,
3358,1.30E-09,
3133,1.30E-09,
51548,1.30E-09,
3273,1.30E-09,
1111,1.30E-09,
25824,1.30E-09,
1974,1.30E-09,
3673,1.30E-09,
3692,1.30E-09,
292,1.30E-09,
11041,1.30E-09,
26585,1.30E-09,
57665,1.30E-09,
11143,1.29E-09,
163590,1.29E-09,
10979,1.29E-09,
6363,1.29E-09,
28988,1.29E-09,
476,1.29E-09,
6142,1.29E-09,
9939,1.29E-09,
5537,1.28E-09,
6144,1.28E-09,
5105,1.28E-09,
166,1.28E-09,
5478,1.28E-09,
5528,1.28E-09,
150684,1.28E-09,
6228,1.28E-09,
55093,1.27E-09,
81792,1.27E-09,
7289,1.27E-09,
145508,1.27E-09,
2072,1.27E-09,
9750,1.27E-09,
23481,1.27E-09,
3054,1.26E-09,
1786,1.26E-09,
23019,1.26E-09,
6256,1.26E-09,
7009,1.25E-09,
1861,1.25E-09,
2305,1.25E-09,
1435,1.25E-09,
8975,1.25E-09,
23524,1.25E-09,
8658,1.25E-09,
602,1.25E-09,
6901,1.25E-09,
6490,1.25E-09,
54583,1.24E-09,
25930,1.24E-09,
7518,1.24E-09,
3087,1.24E-09,
2149,1.24E-09,
64210,1.23E-09,
1778,1.23E-09,
22954,1.23E-09,
7852,1.23E-09,
1958,1.23E-09,
773,1.23E-09,
7319,1.23E-09,
9188,1.23E-09,
114609,1.23E-09,
378,1.23E-09,
8218,1.22E-09,
4846,1.22E-09,
8243,1.22E-09,
84466,1.22E-09,
7253,1.22E-09,
4646,1.22E-09,
10193,1.22E-09,
27074,1.22E-09,
55164,1.21E-09,
3579,1.21E-09,
2962,1.21E-09,
56853,1.21E-09,
2009,1.21E-09,
406,1.21E-09,
83755,1.20E-09,
1663,1.20E-09,
22907,1.20E-09,
10989,1.20E-09,
9869,1.20E-09,
5296,1.20E-09,
26058,1.20E-09,
10769,1.20E-09,
7184,1.20E-09,
2900,1.20E-09,
55584,1.20E-09,
6095,1.19E-09,
6383,1.19E-09,
5885,1.19E-09,
5250,1.19E-09,
1491,1.19E-09,
239,1.19E-09,
4110,1.18E-09,
284359,1.18E-09,
26508,1.18E-09,
6311,1.18E-09,
197131,1.18E-09,
2740,1.18E-09,
56852,1.18E-09,
695,1.18E-09,
3164,1.18E-09,
171483,1.18E-09,
2875,1.17E-09,
10523,1.17E-09,
967,1.17E-09,
201626,1.17E-09,
10938,1.17E-09,
23328,1.17E-09,
10432,1.17E-09,
5217,1.17E-09,
55031,1.16E-09,
1814,1.16E-09,
5802,1.16E-09,
6210,1.16E-09,
65993,1.16E-09,
9787,1.16E-09,
7756,1.15E-09,
10241,1.15E-09,
10892,1.15E-09,
29082,1.15E-09,
29127,1.15E-09,
869,1.15E-09,
7283,1.15E-09,
3836,1.15E-09,
6651,1.15E-09,
10956,1.15E-09,
9646,1.15E-09,
23603,1.15E-09,
3796,1.14E-09,
775,1.14E-09,
9129,1.14E-09,
51196,1.14E-09,
9972,1.14E-09,
57662,1.14E-09,
6197,1.14E-09,
1671,1.14E-09,
10946,1.14E-09,
5819,1.14E-09,
1636,1.14E-09,
27347,1.14E-09,
5420,1.14E-09,
79139,1.13E-09,
5890,1.13E-09,
288,1.13E-09,
23560,1.13E-09,
10128,1.13E-09,
8178,1.13E-09,
7097,1.13E-09,
948,1.12E-09,
5027,1.12E-09,
231,1.12E-09,
7266,1.12E-09,
4860,1.12E-09,
5494,1.11E-09,
478,1.11E-09,
6827,1.11E-09,
10152,1.11E-09,
4772,1.11E-09,
4318,1.11E-09,
26993,1.11E-09,
6502,1.11E-09,
10935,1.11E-09,
123096,1.11E-09,
8566,1.10E-09,
64395,1.10E-09,
5154,1.10E-09,
4543,1.10E-09,
11236,1.10E-09,
407021,1.10E-09,
9557,1.10E-09,
4189,1.10E-09,
7375,1.10E-09,
55646,1.10E-09,
10000,1.10E-09,
10498,1.10E-09,
7220,1.09E-09,
5954,1.09E-09,
80347,1.09E-09,
4986,1.09E-09,
3456,1.09E-09,
2358,1.09E-09,
3373,1.09E-09,
51024,1.09E-09,
132864,1.09E-09,
29761,1.08E-09,
1889,1.08E-09,
6175,1.08E-09,
4090,1.08E-09,
4644,1.08E-09,
8915,1.08E-09,
11284,1.08E-09,
1991,1.08E-09,
1984,1.07E-09,
8557,1.07E-09,
81565,1.07E-09,
4296,1.07E-09,
7903,1.07E-09,
634,1.07E-09,
6233,1.07E-09,
5829,1.06E-09,
5609,1.06E-09,
6927,1.06E-09,
130,1.06E-09,
55577,1.06E-09,
7265,1.06E-09,
5605,1.06E-09,
8934,1.06E-09,
4116,1.06E-09,
4747,1.06E-09,
8407,1.06E-09,
10008,1.06E-09,
55696,1.06E-09,
79084,1.05E-09,
22981,1.05E-09,
482,1.05E-09,
58517,1.05E-09,
6601,1.05E-09,
6130,1.05E-09,
7083,1.05E-09,
7511,1.05E-09,
3107,1.05E-09,
51619,1.05E-09,
65080,1.05E-09,
10785,1.05E-09,
7391,1.04E-09,
80145,1.04E-09,
3667,1.04E-09,
23677,1.04E-09,
6895,1.04E-09,
131870,1.04E-09,
25937,1.04E-09,
10763,1.04E-09,
64145,1.04E-09,
25885,1.04E-09,
2492,1.04E-09,
2041,1.04E-09,
3592,1.04E-09,
10403,1.04E-09,
10197,1.03E-09,
5757,1.03E-09,
144455,1.03E-09,
6778,1.03E-09,
7454,1.03E-09,
4880,1.03E-09,
51750,1.03E-09,
92421,1.03E-09,
7307,1.03E-09,
6606,1.03E-09,
51053,1.02E-09,
7325,1.02E-09,
1453,1.02E-09,
79039,1.02E-09,
170589,1.02E-09,
51377,1.02E-09,
80817,1.02E-09,
8536,1.02E-09,
57122,1.02E-09,
310,1.02E-09,
6137,1.02E-09,
81876,1.02E-09,
26013,1.02E-09,
6625,1.01E-09,
51207,1.01E-09,
8996,1.01E-09,
9325,1.01E-09,
4653,1.01E-09,
84984,1.01E-09,
10615,1.01E-09,
5216,1.01E-09,
11189,1.01E-09,
154091,1.01E-09,
116840,1.00E-09,
9513,1.00E-09,
488,1.00E-09,
8692,1.00E-09,
5094,1.00E-09,
3929,1.00E-09,
6222,9.99E-10,
1407,9.98E-10,
5520,9.98E-10,
57680,9.98E-10,
1386,9.95E-10,
8467,9.94E-10,
23234,9.94E-10,
169355,9.93E-10,
6136,9.88E-10,
5585,9.87E-10,
55743,9.86E-10,
55904,9.86E-10,
5710,9.83E-10,
51259,9.83E-10,
6880,9.82E-10,
627,9.82E-10,
2158,9.82E-10,
10988,9.82E-10,
4174,9.82E-10,
2876,9.82E-10,
6156,9.81E-10,
29843,9.80E-10,
825,9.80E-10,
6926,9.80E-10,
525,9.79E-10,
4597,9.78E-10,
3691,9.78E-10,
51079,9.77E-10,
2961,9.77E-10,
2324,9.77E-10,
1000,9.75E-10,
3351,9.73E-10,
10606,9.72E-10,
7791,9.72E-10,
23534,9.71E-10,
6048,9.70E-10,
5284,9.68E-10,
9238,9.65E-10,
4908,9.65E-10,
9421,9.65E-10,
10138,9.65E-10,
406937,9.63E-10,
9061,9.62E-10,
5629,9.62E-10,
8835,9.60E-10,
51719,9.60E-10,
151636,9.60E-10,
5887,9.60E-10,
5905,9.59E-10,
90060,9.58E-10,
22897,9.58E-10,
337,9.57E-10,
3784,9.57E-10,
6432,9.57E-10,
79727,9.57E-10,
55135,9.56E-10,
392,9.55E-10,
81631,9.54E-10,
51776,9.54E-10,
3964,9.54E-10,
3981,9.53E-10,
578,9.53E-10,
1857,9.52E-10,
386677,9.51E-10,
5886,9.50E-10,
25776,9.50E-10,
1514,9.49E-10,
328,9.46E-10,
2959,9.46E-10,
7037,9.45E-10,
4762,9.45E-10,
84444,9.42E-10,
6143,9.42E-10,
657,9.42E-10,
5394,9.41E-10,
5741,9.40E-10,
11314,9.38E-10,
55022,9.37E-10,
6134,9.35E-10,
22827,9.34E-10,
1854,9.34E-10,
545,9.33E-10,
6670,9.33E-10,
6124,9.32E-10,
4916,9.30E-10,
2203,9.26E-10,
10643,9.25E-10,
1763,9.24E-10,
3113,9.23E-10,
4176,9.21E-10,
23378,9.20E-10,
10111,9.19E-10,
8729,9.18E-10,
4017,9.18E-10,
5586,9.18E-10,
81502,9.16E-10,
5782,9.16E-10,
115426,9.15E-10,
2242,9.15E-10,
9863,9.15E-10,
6160,9.14E-10,
9342,9.13E-10,
5682,9.13E-10,
6789,9.10E-10,
2688,9.10E-10,
5422,9.09E-10,
11345,9.07E-10,
4659,9.05E-10,
2271,9.04E-10,
91,9.04E-10,
51588,9.03E-10,
84790,9.03E-10,
7052,9.02E-10,
3249,9.00E-10,
567,9.00E-10,
2060,8.99E-10,
10783,8.97E-10,
80237,8.97E-10,
573971,8.96E-10,
1677,8.95E-10,
8328,8.95E-10,
5873,8.95E-10,
4435,8.95E-10,
3572,8.95E-10,
5592,8.94E-10,
11017,8.94E-10,
6888,8.93E-10,
11065,8.92E-10,
2309,8.92E-10,
3615,8.92E-10,
90070,8.92E-10,
2108,8.91E-10,
11034,8.91E-10,
1445,8.90E-10,
6317,8.88E-10,
4654,8.88E-10,
54443,8.87E-10,
229,8.87E-10,
3741,8.85E-10,
22916,8.84E-10,
131377,8.83E-10,
10210,8.81E-10,
4602,8.81E-10,
201163,8.80E-10,
3993,8.79E-10,
2975,8.78E-10,
86,8.77E-10,
3383,8.77E-10,
6184,8.76E-10,
29126,8.74E-10,
286016,8.74E-10,
3305,8.73E-10,
1785,8.73E-10,
55755,8.73E-10,
5138,8.71E-10,
1936,8.68E-10,
23144,8.67E-10,
1610,8.66E-10,
115950,8.66E-10,
3434,8.66E-10,
347,8.66E-10,
2045,8.66E-10,
71,8.65E-10,
5910,8.65E-10,
7099,8.65E-10,
168667,8.65E-10,
2241,8.64E-10,
3739,8.64E-10,
10320,8.61E-10,
9320,8.60E-10,
3059,8.60E-10,
10733,8.60E-10,
10963,8.59E-10,
6811,8.59E-10,
4738,8.58E-10,
391,8.57E-10,
10159,8.57E-10,
7026,8.56E-10,
2155,8.56E-10,
5921,8.55E-10,
2395,8.52E-10,
284,8.52E-10,
117145,8.51E-10,
8531,8.51E-10,
267,8.51E-10,
23157,8.50E-10,
407026,8.50E-10,
65265,8.50E-10,
8544,8.47E-10,
6382,8.47E-10,
6478,8.47E-10,
6749,8.45E-10,
10236,8.44E-10,
23640,8.43E-10,
6683,8.42E-10,
6229,8.41E-10,
1454,8.41E-10,
3959,8.41E-10,
5771,8.37E-10,
3337,8.36E-10,
11186,8.34E-10,
23613,8.34E-10,
4354,8.32E-10,
6520,8.32E-10,
10450,8.31E-10,
11269,8.30E-10,
11116,8.30E-10,
1813,8.30E-10,
4842,8.29E-10,
51147,8.28E-10,
8877,8.28E-10,
9657,8.28E-10,
24144,8.27E-10,
4357,8.26E-10,
8805,8.26E-10,
5036,8.26E-10,
8525,8.26E-10,
2181,8.25E-10,
1627,8.25E-10,
7295,8.24E-10,
5213,8.24E-10,
2355,8.23E-10,
2275,8.22E-10,
4286,8.22E-10,
4141,8.22E-10,
9026,8.20E-10,
2976,8.18E-10,
2555,8.18E-10,
5223,8.18E-10,
5600,8.18E-10,
1544,8.18E-10,
3476,8.16E-10,
3614,8.16E-10,
50628,8.13E-10,
2770,8.13E-10,
5687,8.11E-10,
51428,8.10E-10,
10062,8.10E-10,
257364,8.09E-10,
8482,8.09E-10,
5621,8.08E-10,
11224,8.08E-10,
9145,8.08E-10,
5519,8.07E-10,
1434,8.06E-10,
7347,8.06E-10,
80179,8.04E-10,
10494,8.03E-10,
10207,8.02E-10,
29089,8.01E-10,
826,7.98E-10,
29110,7.96E-10,
51651,7.95E-10,
4722,7.95E-10,
6741,7.95E-10,
2580,7.95E-10,
3155,7.95E-10,
673,7.95E-10,
55486,7.94E-10,
1822,7.94E-10,
64794,7.93E-10,
8626,7.93E-10,
5327,7.92E-10,
64854,7.92E-10,
4878,7.92E-10,
1950,7.92E-10,
85377,7.92E-10,
56998,7.90E-10,
178,7.89E-10,
57103,7.88E-10,
7311,7.88E-10,
23582,7.88E-10,
116,7.87E-10,
718,7.87E-10,
3586,7.87E-10,
23558,7.86E-10,
4838,7.84E-10,
1400,7.84E-10,
2296,7.82E-10,
3300,7.81E-10,
9659,7.81E-10,
54165,7.81E-10,
10869,7.79E-10,
1408,7.78E-10,
6628,7.77E-10,
7442,7.75E-10,
858,7.75E-10,
9804,7.74E-10,
5106,7.73E-10,
30000,7.73E-10,
140947,7.73E-10,
890,7.71E-10,
1140,7.70E-10,
9128,7.69E-10,
60485,7.68E-10,
81858,7.67E-10,
1846,7.65E-10,
1314,7.65E-10,
114034,7.65E-10,
3339,7.64E-10,
192670,7.64E-10,
123169,7.63E-10,
27292,7.63E-10,
9882,7.63E-10,
2294,7.63E-10,
10813,7.62E-10,
6165,7.62E-10,
8440,7.61E-10,
63941,7.61E-10,
84759,7.59E-10,
1917,7.58E-10,
55145,7.57E-10,
7525,7.56E-10,
387082,7.56E-10,
5859,7.55E-10,
23616,7.53E-10,
7555,7.52E-10,
9584,7.52E-10,
3912,7.51E-10,
8613,7.51E-10,
3921,7.51E-10,
5144,7.49E-10,
28996,7.49E-10,
3576,7.47E-10,
7278,7.46E-10,
2957,7.45E-10,
223,7.45E-10,
221154,7.45E-10,
1289,7.45E-10,
1500,7.43E-10,
54464,7.42E-10,
7429,7.41E-10,
5479,7.41E-10,
7855,7.40E-10,
2011,7.40E-10,
4683,7.39E-10,
654364,7.39E-10,
7328,7.39E-10,
1565,7.38E-10,
9470,7.37E-10,
8912,7.36E-10,
570,7.35E-10,
8717,7.34E-10,
93,7.33E-10,
10097,7.33E-10,
406949,7.33E-10,
2735,7.33E-10,
57379,7.33E-10,
2037,7.33E-10,
7036,7.33E-10,
3875,7.32E-10,
8880,7.31E-10,
274,7.31E-10,
59343,7.31E-10,
50,7.31E-10,
1942,7.31E-10,
5336,7.30E-10,
9361,7.29E-10,
7472,7.28E-10,
51592,7.28E-10,
4085,7.28E-10,
25959,7.28E-10,
6532,7.25E-10,
23545,7.25E-10,
53,7.25E-10,
22809,7.25E-10,
10076,7.24E-10,
2548,7.23E-10,
100133941,7.22E-10,
55165,7.22E-10,
9400,7.22E-10,
6347,7.20E-10,
51339,7.19E-10,
6993,7.18E-10,
2693,7.17E-10,
55837,7.17E-10,
3646,7.17E-10,
57132,7.16E-10,
64902,7.15E-10,
92,7.15E-10,
4329,7.13E-10,
1977,7.13E-10,
10477,7.11E-10,
6777,7.11E-10,
4836,7.11E-10,
10550,7.10E-10,
4736,7.10E-10,
347733,7.07E-10,
2067,7.07E-10,
7074,7.07E-10,
2266,7.06E-10,
8767,7.06E-10,
253260,7.06E-10,
85440,7.05E-10,
8662,7.04E-10,
3565,7.04E-10,
8321,7.03E-10,
1716,7.03E-10,
220,7.03E-10,
1399,7.01E-10,
2645,7.00E-10,
25988,6.99E-10,
388591,6.98E-10,
9963,6.97E-10,
345651,6.96E-10,
11337,6.95E-10,
3671,6.95E-10,
2661,6.95E-10,
4143,6.94E-10,
9992,6.93E-10,
84630,6.93E-10,
6788,6.93E-10,
5339,6.93E-10,
55741,6.93E-10,
30833,6.92E-10,
148811,6.92E-10,
3949,6.92E-10,
406980,6.91E-10,
2869,6.91E-10,
111,6.90E-10,
26156,6.89E-10,
29934,6.89E-10,
51373,6.88E-10,
56993,6.88E-10,
11171,6.88E-10,
25978,6.87E-10,
83666,6.86E-10,
1983,6.86E-10,
6234,6.85E-10,
4149,6.85E-10,
7528,6.84E-10,
1104,6.81E-10,
9601,6.80E-10,
112609,6.80E-10,
6375,6.80E-10,
4302,6.80E-10,
26036,6.79E-10,
54512,6.79E-10,
6576,6.79E-10,
4665,6.77E-10,
51561,6.77E-10,
10454,6.77E-10,
6599,6.76E-10,
8239,6.75E-10,
2068,6.75E-10,
1604,6.75E-10,
29883,6.74E-10,
7049,6.74E-10,
85363,6.74E-10,
6428,6.73E-10,
9994,6.72E-10,
23189,6.72E-10,
6633,6.72E-10,
535,6.72E-10,
7001,6.71E-10,
6157,6.71E-10,
2643,6.71E-10,
11127,6.71E-10,
1153,6.70E-10,
6168,6.70E-10,
64135,6.69E-10,
6209,6.69E-10,
5624,6.69E-10,
92483,6.69E-10,
3148,6.69E-10,
1845,6.66E-10,
9774,6.65E-10,
23493,6.65E-10,
9221,6.65E-10,
9367,6.64E-10,
11004,6.64E-10,
5717,6.63E-10,
3839,6.63E-10,
3693,6.63E-10,
8683,6.63E-10,
6634,6.61E-10,
1855,6.61E-10,
1908,6.60E-10,
79001,6.60E-10,
7536,6.60E-10,
79813,6.59E-10,
10460,6.59E-10,
58477,6.59E-10,
8907,6.59E-10,
55677,6.59E-10,
22927,6.57E-10,
5166,6.56E-10,
1559,6.55E-10,
4843,6.55E-10,
406948,6.55E-10,
6928,6.55E-10,
81853,6.54E-10,
1152,6.53E-10,
53407,6.52E-10,
23345,6.52E-10,
406981,6.52E-10,
2321,6.52E-10,
837,6.51E-10,
3280,6.51E-10,
3159,6.50E-10,
5073,6.50E-10,
386680,6.50E-10,
9734,6.50E-10,
10140,6.50E-10,
816,6.49E-10,
79723,6.49E-10,
56949,6.48E-10,
7025,6.48E-10,
6845,6.47E-10,
7372,6.46E-10,
22890,6.46E-10,
10266,6.45E-10,
51429,6.45E-10,
6406,6.45E-10,
8733,6.44E-10,
7392,6.43E-10,
6605,6.42E-10,
114971,6.42E-10,
4144,6.42E-10,
6612,6.42E-10,
55763,6.41E-10,
8313,6.40E-10,
10011,6.40E-10,
29098,6.40E-10,
51514,6.39E-10,
637,6.39E-10,
221074,6.38E-10,
51520,6.38E-10,
8795,6.38E-10,
3071,6.37E-10,
4615,6.37E-10,
1937,6.36E-10,
1482,6.36E-10,
3350,6.36E-10,
55706,6.34E-10,
5740,6.33E-10,
8895,6.32E-10,
396,6.31E-10,
8754,6.30E-10,
55729,6.30E-10,
668,6.30E-10,
51130,6.30E-10,
8570,6.30E-10,
22806,6.30E-10,
8266,6.30E-10,
2937,6.29E-10,
8503,6.29E-10,
8834,6.29E-10,
6314,6.28E-10,
55658,6.28E-10,
8987,6.27E-10,
6629,6.27E-10,
2822,6.27E-10,
6152,6.27E-10,
7200,6.25E-10,
1230,6.24E-10,
4791,6.24E-10,
1647,6.23E-10,
51280,6.23E-10,
57017,6.23E-10,
55634,6.23E-10,
1281,6.23E-10,
26135,6.23E-10,
79959,6.22E-10,
406982,6.21E-10,
6869,6.21E-10,
944,6.21E-10,
80208,6.20E-10,
80332,6.20E-10,
11160,6.19E-10,
2263,6.19E-10,
114907,6.19E-10,
3662,6.19E-10,
3842,6.18E-10,
3665,6.18E-10,
6632,6.17E-10,
406904,6.17E-10,
81929,6.16E-10,
1509,6.16E-10,
3987,6.16E-10,
55689,6.16E-10,
118,6.16E-10,
5318,6.15E-10,
4205,6.15E-10,
64429,6.14E-10,
11316,6.13E-10,
93210,6.13E-10,
4907,6.11E-10,
406884,6.10E-10,
8089,6.10E-10,
27252,6.10E-10,
8314,6.10E-10,
23326,6.09E-10,
3606,6.09E-10,
55759,6.09E-10,
3659,6.08E-10,
7915,6.06E-10,
94081,6.06E-10,
2261,6.06E-10,
4719,6.05E-10,
1063,6.05E-10,
84557,6.05E-10,
26119,6.04E-10,
11156,6.04E-10,
1650,6.04E-10,
8883,6.04E-10,
10528,6.03E-10,
55290,6.03E-10,
2516,6.03E-10,
4212,6.03E-10,
6120,6.02E-10,
8449,6.02E-10,
54552,6.01E-10,
10221,6.00E-10,
653,6.00E-10,
100,5.99E-10,
23376,5.99E-10,
59,5.99E-10,
3759,5.98E-10,
5899,5.98E-10,
5350,5.98E-10,
284695,5.98E-10,
51138,5.97E-10,
64506,5.96E-10,
4043,5.96E-10,
200879,5.96E-10,
2319,5.96E-10,
8651,5.95E-10,
1280,5.95E-10,
1729,5.95E-10,
4976,5.94E-10,
3275,5.94E-10,
10333,5.94E-10,
1982,5.93E-10,
9093,5.91E-10,
407048,5.91E-10,
192669,5.90E-10,
7098,5.90E-10,
2252,5.90E-10,
79711,5.89E-10,
10021,5.88E-10,
6456,5.88E-10,
65263,5.88E-10,
9101,5.88E-10,
7871,5.87E-10,
6654,5.87E-10,
58509,5.87E-10,
91039,5.87E-10,
79058,5.87E-10,
83733,5.87E-10,
26146,5.87E-10,
84078,5.87E-10,
4300,5.86E-10,
85291,5.86E-10,
218,5.86E-10,
2177,5.86E-10,
29896,5.86E-10,
51451,5.86E-10,
114548,5.85E-10,
26260,5.85E-10,
5708,5.85E-10,
23607,5.85E-10,
92345,5.84E-10,
1268,5.84E-10,
51652,5.83E-10,
10383,5.83E-10,
654,5.83E-10,
3753,5.83E-10,
57591,5.83E-10,
5018,5.83E-10,
9152,5.83E-10,
6635,5.82E-10,
9219,5.82E-10,
80762,5.82E-10,
10262,5.82E-10,
79180,5.82E-10,
6091,5.82E-10,
23054,5.82E-10,
1203,5.82E-10,
8668,5.82E-10,
3832,5.82E-10,
10286,5.81E-10,
8394,5.81E-10,
8882,5.81E-10,
11218,5.80E-10,
958,5.78E-10,
9414,5.78E-10,
9241,5.78E-10,
3910,5.77E-10,
5424,5.77E-10,
353174,5.77E-10,
2950,5.76E-10,
317,5.75E-10,
141,5.74E-10,
5352,5.74E-10,
11151,5.74E-10,
7709,5.74E-10,
51295,5.74E-10,
6604,5.73E-10,
59349,5.72E-10,
9520,5.72E-10,
4239,5.72E-10,
10452,5.72E-10,
5052,5.71E-10,
1789,5.71E-10,
27235,5.70E-10,
64219,5.70E-10,
11146,5.69E-10,
23385,5.69E-10,
8324,5.68E-10,
6217,5.68E-10,
8994,5.68E-10,
406905,5.67E-10,
593,5.67E-10,
9698,5.67E-10,
55765,5.66E-10,
25820,5.66E-10,
10048,5.65E-10,
26517,5.65E-10,
3092,5.65E-10,
284427,5.65E-10,
959,5.64E-10,
407049,5.63E-10,
10036,5.63E-10,
23210,5.63E-10,
6205,5.62E-10,
11184,5.62E-10,
4804,5.62E-10,
7458,5.62E-10,
51073,5.62E-10,
23186,5.60E-10,
4091,5.60E-10,
90102,5.60E-10,
55789,5.59E-10,
7376,5.59E-10,
23212,5.58E-10,
55823,5.58E-10,
23604,5.58E-10,
3099,5.57E-10,
780,5.57E-10,
4833,5.57E-10,
90993,5.57E-10,
7408,5.57E-10,
6367,5.57E-10,
10105,5.56E-10,
25953,5.55E-10,
81027,5.55E-10,
6176,5.55E-10,
6910,5.54E-10,
326,5.54E-10,
6231,5.54E-10,
8673,5.54E-10,
80349,5.52E-10,
51631,5.52E-10,
8665,5.52E-10,
4155,5.50E-10,
25939,5.50E-10,
2191,5.50E-10,
9261,5.50E-10,
5476,5.50E-10,
6776,5.49E-10,
5297,5.49E-10,
4036,5.49E-10,
5091,5.49E-10,
6159,5.49E-10,
4817,5.49E-10,
341,5.48E-10,
54997,5.48E-10,
7019,5.48E-10,
56916,5.47E-10,
4544,5.47E-10,
9391,5.47E-10,
54971,5.47E-10,
5345,5.47E-10,
115209,5.46E-10,
7994,5.46E-10,
8099,5.45E-10,
23271,5.45E-10,
6155,5.45E-10,
51729,5.45E-10,
2783,5.43E-10,
26060,5.42E-10,
24137,5.42E-10,
1629,5.41E-10,
4436,5.41E-10,
1032,5.40E-10,
842,5.40E-10,
3704,5.39E-10,
51593,5.39E-10,
7317,5.39E-10,
6218,5.39E-10,
5606,5.38E-10,
6996,5.37E-10,
51506,5.36E-10,
4724,5.36E-10,
27329,5.35E-10,
23013,5.35E-10,
51762,5.35E-10,
115106,5.35E-10,
5906,5.35E-10,
5775,5.34E-10,
5764,5.34E-10,
22985,5.33E-10,
9099,5.33E-10,
